Node1,Node2,CN,JI,PA,AA,RA,Label
2221,434,0,0,16800,0,0,0
2221,430,0,0,34440,0,0,0
2223,51,0,0,1068,0,0,0
2227,201,0,0,2236,0,0,0
2234,113,0,0,12936,0,0,0
2239,428,0,0,12730,0,0,0
2239,368,0,0,76380,0,0,0
2239,343,0,0,11390,0,0,0
2240,320,0,0,242760,0,0,0
2240,154,0,0,104040,0,0,0
2240,160,0,0,16473,0,0,0
2240,102,0,0,69360,0,0,0
2247,400,0,0,32142,0,0,0
2249,215,0,0,10624,0,0,0
2250,95,0,0,1485,0,0,0
2254,205,0,0,6409,0,0,0
2256,354,0,0,20590,0,0,0
2256,122,0,0,80940,0,0,0
2256,450,0,0,206610,0,0,0
2259,172,0,0,17332,0,0,0
2266,2,0,0,33600,0,0,0
2266,424,0,0,88256,0,0,0
2270,91,0,0,21644,0,0,0
2270,286,0,0,18552,0,0,0
2278,40,0,0,60547,0,0,0
2280,183,0,0,36685,0,0,0
2291,38,0,0,2550,0,0,0
2292,14,0,0,12906,0,0,0
2296,89,1,0.0012484394506866417,121200,0.36945115095696524,0.0019646365422396855,0
2308,105,0,0,7008,0,0,0
2312,175,0,0,949,0,0,0
2312,255,0,0,21827,0,0,0
2312,404,0,0,247689,0,0,0
2314,99,0,0,19345,0,0,0
2315,274,0,0,22176,0,0,0
2315,65,0,0,1008,0,0,0
2315,392,0,0,319536,0,0,0
2323,83,0,0,2676,0,0,0
2324,491,0,0,59280,0,0,0
2324,344,1,0.0012315270935960591,25740,0.4366746227494889,0.005128205128205128,0
2329,339,0,0,112770,0,0,0
2336,425,3,0.0071090047393364926,42706,1.3664452103731652,0.019283341752001346,0
2336,227,1,0.002577319587628866,36838,0.44199850531095897,0.00546448087431694,0
2339,315,0,0,2176,0,0,0
2348,222,0,0,283800,0,0,0
2353,360,0,0,7408,0,0,0
2353,473,1,0.0010672358591248667,11112,0.6160483210529383,0.023809523809523808,0
2353,193,0,0,29632,0,0,0
2355,128,0,0,840,0,0,0
2355,467,0,0,8940,0,0,0
2357,121,0,0,4301,0,0,0
2360,207,0,0,3696,0,0,0
2360,455,0,0,68145,0,0,0
2362,419,0,0,12753,0,0,0
2366,383,0,0,3509,0,0,0
2366,351,0,0,1936,0,0,0
2366,190,1,0.0009487666034155598,113014,0.46331420401456336,0.006944444444444444,0
2371,481,0,0,10920,0,0,0
2371,283,0,0,719992,0,0,0
2371,210,0,0,39312,0,0,0
2375,179,0,0,2520,0,0,0
2381,465,0,0,12818,0,0,0
2381,172,0,0,27608,0,0,0
2381,50,0,0,3944,0,0,0
2382,27,0,0,136344,0,0,0
2382,32,1,0.0011001100110011,31464,0.33899710439911157,0.001122334455667789,0
2384,437,0,0,134330,0,0,0
2391,204,0,0,108564,0,0,0
2391,8,0,0,2988,0,0,0
2391,2,0,0,74700,0,0,0
2391,246,0,0,36852,0,0,0
2391,366,0,0,50796,0,0,0
2391,106,0,0,23904,0,0,0
2391,290,0,0,152388,0,0,0
2395,291,0,0,67760,0,0,0
2395,46,0,0,3300,0,0,0
2395,82,0,0,3080,0,0,0
2395,206,0,0,43120,0,0,0
2396,282,0,0,114898,0,0,0
2402,243,0,0,56680,0,0,0
2402,243,0,0,56680,0,0,0
2407,146,0,0,13944,0,0,0
2410,424,0,0,170996,0,0,0
2410,311,0,0,26040,0,0,0
2420,261,0,0,32439,0,0,0
2430,89,0,0,96354,0,0,0
2435,195,0,0,155630,0,0,0
2435,469,0,0,214880,0,0,0
2437,58,0,0,11856,0,0,0
2444,353,0,0,34384,0,0,0
2444,93,0,0,108064,0,0,0
2451,341,0,0,1848,0,0,0
2452,301,0,0,285904,0,0,0
2459,89,0,0,203616,0,0,0
2459,424,0,0,198576,0,0,0
2459,358,0,0,344736,0,0,0
2461,372,0,0,1584,0,0,0
2462,315,0,0,3927,0,0,0
2466,247,1,0.0029239766081871343,22770,0.34917208437843633,0.0013679890560875513,0
2471,322,0,0,300199,0,0,0
2471,293,0,0,41668,0,0,0
2475,45,0,0,4277,0,0,0
2476,424,0,0,8471,0,0,0
2479,486,0,0,57897,0,0,0
2479,411,0,0,31246,0,0,0
2479,149,0,0,11028,0,0,0
2496,74,0,0,372,0,0,0
2500,454,0,0,52608,0,0,0
2502,341,0,0,5720,0,0,0
2503,322,2,0.0015232292460015233,316366,0.8359681712872264,0.008350234503739383,0
2503,226,1,0.0008517887563884157,176646,0.42726933476397594,0.0045662100456621,0
2503,454,0,0,63872,0,0,0
2503,34,0,0,7984,0,0,0
2504,316,0,0,80784,0,0,0
2504,83,0,0,2592,0,0,0
2504,481,0,0,3240,0,0,0
2505,193,0,0,10784,0,0,0
2505,267,0,0,54257,0,0,0
2506,82,0,0,3262,0,0,0
2508,227,0,0,115938,0,0,0
2508,13,0,0,64125,0,0,0
2513,344,0,0,23859,0,0,0
2513,481,0,0,10845,0,0,0
2524,224,0,0,64780,0,0,0
2526,195,0,0,135930,0,0,0
2529,243,0,0,13104,0,0,0
2529,409,0,0,4158,0,0,0
2529,198,0,0,48510,0,0,0
2531,385,0,0,19344,0,0,0
2533,451,0,0,10005,0,0,0
2534,149,0,0,4620,0,0,0
2535,188,0,0,2880,0,0,0
2537,372,0,0,12448,0,0,0
2537,477,0,0,66908,0,0,0
2537,485,0,0,10892,0,0,0
2537,221,0,0,22562,0,0,0
2537,468,0,0,49792,0,0,0
2537,350,0,0,135372,0,0,0
2540,314,0,0,13770,0,0,0
2544,35,0,0,1095,0,0,0
2544,266,0,0,10512,0,0,0
2545,205,1,0.004201680672268907,3978,0.38728716512685907,0.002617801047120419,0
2549,354,0,0,2581,0,0,0
2552,376,0,0,21726,0,0,0
2556,195,0,0,87468,0,0,0
2556,261,0,0,7326,0,0,0
2558,419,0,0,13260,0,0,0
2558,65,0,0,1020,0,0,0
2563,230,0,0,4305,0,0,0
2577,354,0,0,26361,0,0,0
2577,333,0,0,109989,0,0,0
2577,129,0,0,124533,0,0,0
2577,173,0,0,3636,0,0,0
2585,174,0,0,28848,0,0,0
2593,219,0,0,15318,0,0,0
2593,284,0,0,57942,0,0,0
2594,66,0,0,3042,0,0,0
2594,274,0,0,2574,0,0,0
2596,46,0,0,3195,0,0,0
2597,148,0,0,2516,0,0,0
2598,64,0,0,4865,0,0,0
2606,295,0,0,29929,0,0,0
2623,439,0,0,1617,0,0,0
2646,449,0,0,50996,0,0,0
2649,490,0,0,48556,0,0,0
2655,404,1,0.00078003120124805,266742,0.3572269905478972,0.0015873015873015873,0
2655,328,0,0,340326,0,0,0
2655,229,0,0,12264,0,0,0
2658,237,0,0,13832,0,0,0
2660,109,0,0,143864,0,0,0
2671,87,0,0,128832,0,0,0
2674,80,0,0,14448,0,0,0
2683,333,0,0,4477,0,0,0
2689,56,0,0,40656,0,0,0
2698,469,0,0,248064,0,0,0
2698,414,0,0,5016,0,0,0
2704,129,0,0,61513,0,0,0
2704,15,0,0,5837,0,0,0
2737,60,0,0,7486,0,0,0
2737,364,0,0,788,0,0,0
2737,19,0,0,2364,0,0,0
2741,185,0,0,25270,0,0,0
2752,62,0,0,3382,0,0,0
2755,375,0,0,215260,0,0,0
2755,375,0,0,215260,0,0,0
2755,172,0,0,25648,0,0,0
2760,59,0,0,48399,0,0,0
2760,265,0,0,114699,0,0,0
2775,20,0,0,155144,0,0,0
2778,74,0,0,1344,0,0,0
2778,336,0,0,69440,0,0,0
2782,268,0,0,38896,0,0,0
2797,458,0,0,3318,0,0,0
2819,108,0,0,974,0,0,0
2819,408,0,0,107140,0,0,0
2819,213,0,0,25324,0,0,0
2819,479,0,0,36038,0,0,0
2821,147,0,0,550,0,0,0
2822,430,1,0.002012072434607646,34112,0.48986165536421117,0.00909090909090909,0
2822,395,0,0,10400,0,0,0
2823,222,1,0.00186219739292365,30745,0.420451094243463,0.0041841004184100415,0
2855,164,0,0,37950,0,0,0
2860,450,0,0,6984,0,0,0
2861,41,0,0,2336,0,0,0
2866,207,0,0,14256,0,0,0
2866,282,4,0.003418803418803419,252153,1.6251705127538334,0.014628623165375654,0
2872,473,0,0,312,0,0,0
2877,485,0,0,13034,0,0,0
2877,151,1,0.0010638297872340426,9310,0.5916473312274692,0.02040816326530612,0
2882,184,2,0.0025477707006369425,150810,1.048035859621903,0.02557471264367816,0
2888,225,0,0,414,0,0,0
2904,60,0,0,836,0,0,0
2905,253,2,0.004073319755600814,52390,0.767046107382721,0.005131182341695694,0
2906,203,0,0,33233,0,0,0
2907,62,1,0.0020161290322580645,56782,0.5980511219807114,0.02127659574468085,0
2907,282,2,0.00333889816360601,89958,0.820321779528554,0.0074280650542118435,0
2912,270,0,0,9454,0,0,0
2914,289,0,0,2604,0,0,0
2916,37,0,0,60010,0,0,0
2921,355,0,0,1325,0,0,0
2925,186,0,0,9472,0,0,0
2926,163,0,0,5080,0,0,0
2927,52,3,0.010676156583629894,19803,1.6157534269075051,0.049112303221892264,0
2936,90,0,0,9324,0,0,0
2940,255,0,0,7176,0,0,0
2950,89,0,0,7676,0,0,0
2956,446,0,0,68816,0,0,0
2957,307,0,0,31110,0,0,0
2957,451,1,0.00390625,14790,0.3983198850984561,0.0030864197530864196,0
2958,152,0,0,3950,0,0,0
2958,287,1,0.0011806375442739079,45820,0.3991776974050297,0.003125,0
2961,96,0,0,5206,0,0,0
2964,79,0,0,3430,0,0,0
2972,122,0,0,47310,0,0,0
2973,410,0,0,16335,0,0,0
2981,318,0,0,7014,0,0,0
2981,231,0,0,20374,0,0,0
2990,90,0,0,1953,0,0,0
2997,484,0,0,7464,0,0,0
2999,493,0,0,9154,0,0,0
3001,440,0,0,156,0,0,0
3001,329,0,0,338,0,0,0
3003,384,0,0,6579,0,0,0
3003,307,0,0,23607,0,0,0
3037,336,0,0,6045,0,0,0
3042,168,1,0.002890173410404624,28380,0.4620318712484453,0.00684931506849315,0
3054,243,0,0,17888,0,0,0
3068,469,0,0,78336,0,0,0
3079,411,0,0,7514,0,0,0
3082,128,0,0,756,0,0,0
3082,445,0,0,3996,0,0,0
3085,458,0,0,33812,0,0,0
3090,330,0,0,3591,0,0,0
3092,247,1,0.0017953321364452424,77165,0.39231020803216343,0.002824858757062147,0
3092,194,0,0,5795,0,0,0
3092,193,0,0,9760,0,0,0
3107,130,8,0.01263823064770932,97020,3.483419905484096,0.04678380804050828,0
3108,387,0,0,2079,0,0,0
3108,207,0,0,4752,0,0,0
3137,27,0,0,17515,0,0,0
3144,144,0,0,5232,0,0,0
3145,466,0,0,32736,0,0,0
3145,108,0,0,372,0,0,0
3153,267,1,0.0017035775127768314,68747,0.3989618959753485,0.003115264797507788,0
3153,383,0,0,12383,0,0,0
3154,446,0,0,16082,0,0,0
3155,459,0,0,2436,0,0,0
3156,52,0,0,27209,0,0,0
3162,300,0,0,10104,0,0,0
3167,158,0,0,2889,0,0,0
3172,242,0,0,3105,0,0,0
3173,479,0,0,10027,0,0,0
3179,237,1,0.002680965147453083,12768,0.39482707375588044,0.002932551319648094,0
3180,416,0,0,1936,0,0,0
3181,276,1,0.002785515320334262,12800,0.39562754011387286,0.002967359050445104,0
3184,397,0,0,10050,0,0,0
3185,19,0,0,822,0,0,0
3188,381,0,0,828,0,0,0
3193,469,0,0,156672,0,0,0
3194,491,1,0.001876172607879925,34808,0.38511943253897,0.002531645569620253,0
3194,482,0,0,56792,0,0,0
3194,363,0,0,4122,0,0,0
3195,151,0,0,2140,0,0,0
3200,360,0,0,3072,0,0,0
3200,293,0,0,16896,0,0,0
3201,4,0,0,31872,0,0,0
3202,437,0,0,79386,0,0,0
3206,169,0,0,7254,0,0,0
3207,5,0,0,10912,0,0,0
3207,249,0,0,7128,0,0,0
3213,118,0,0,7025,0,0,0
3219,352,10,0.021551724137931036,37673,4.397538578755616,0.06577966510860506,0
3224,413,0,0,728,0,0,0
3230,224,2,0.002336448598130841,133865,0.7581219261113638,0.004638433333683536,0
3230,254,0,0,5877,0,0,0
3231,154,0,0,7800,0,0,0
3232,165,1,0.002028397565922921,57873,0.4723060299602647,0.007633587786259542,0
3234,268,3,0.0036363636363636364,128960,1.2625688029896285,0.014058136150554547,0
3234,113,0,0,52080,0,0,0
3237,18,0,0,2620,0,0,0
3245,428,0,0,589,0,0,0
3250,198,0,0,9240,0,0,0
3255,3,0,0,854,0,0,0
3264,273,0,0,2376,0,0,0
3270,173,0,0,1520,0,0,0
3270,381,0,0,1140,0,0,0
3274,366,0,0,11679,0,0,0
3274,282,1,0.0019569471624266144,64807,0.3883211867319492,0.0026595744680851063,0
3278,60,0,0,760,0,0,0
3279,483,0,0,2336,0,0,0
3293,355,0,0,1990,0,0,0
3295,170,0,0,1800,0,0,0
3303,108,0,0,348,0,0,0
3313,466,0,0,6336,0,0,0
3314,356,0,0,14271,0,0,0
3318,23,0,0,83205,0,0,0
3319,273,0,0,7080,0,0,0
3325,216,1,0.001968503937007874,52114,0.39664626323474034,0.0030120481927710845,0
3326,93,0,0,10208,0,0,0
3333,356,0,0,91857,0,0,0
3333,40,0,0,144869,0,0,0
3333,444,0,0,11425,0,0,0
3333,261,0,0,15081,0,0,0
3344,158,0,0,3393,0,0,0
3347,399,0,0,152,0,0,0
3356,293,0,0,6380,0,0,0
3357,178,0,0,196,0,0,0
3358,263,0,0,270,0,0,0
3359,289,0,0,756,0,0,0
3365,429,0,0,25230,0,0,0
3365,436,0,0,21750,0,0,0
3367,492,0,0,25323,0,0,0
3374,11,0,0,2080,0,0,0
3384,182,0,0,36195,0,0,0
3385,285,0,0,1352,0,0,0
3386,366,0,0,27030,0,0,0
3392,99,0,0,23055,0,0,0
3395,453,0,0,18183,0,0,0
3398,111,0,0,121004,0,0,0
3401,494,0,0,18818,0,0,0
3401,201,0,0,5044,0,0,0
3401,337,0,0,2134,0,0,0
3401,275,1,0.0018181818181818182,69258,0.5269739268530209,0.012658227848101266,0
3403,435,0,0,50286,0,0,0
3406,106,0,0,7560,0,0,0
3409,497,0,0,7448,0,0,0
3411,496,0,0,10982,0,0,0
3414,138,0,0,993,0,0,0
3422,244,0,0,2662,0,0,0
3422,304,0,0,29766,0,0,0
3422,100,0,0,17908,0,0,0
3439,32,0,0,12384,0,0,0
3442,346,0,0,378,0,0,0
3446,176,0,0,5280,0,0,0
3452,359,0,0,9503,0,0,0
3452,372,0,0,3536,0,0,0
3453,182,0,0,15113,0,0,0
3464,194,0,0,1976,0,0,0
3468,168,0,0,25585,0,0,0
3471,330,0,0,14934,0,0,0
3479,197,0,0,66493,0,0,0
3495,123,0,0,4302,0,0,0
3495,184,0,0,327669,0,0,0
3495,141,0,0,111135,0,0,0
3495,248,0,0,45171,0,0,0
3501,149,0,0,6972,0,0,0
3501,420,0,0,62167,0,0,0
3513,183,0,0,10560,0,0,0
3517,27,1,0.001890359168241966,58344,0.47380122963748156,0.007751937984496124,0
3522,253,0,0,94640,0,0,0
3526,415,0,0,420,0,0,0
3531,140,0,0,4040,0,0,0
3545,198,0,0,40040,0,0,0
3546,434,0,0,5240,0,0,0
3553,30,1,0.0030303030303030303,19558,0.3696846793184503,0.0019723865877712033,0
3557,343,0,0,7378,0,0,0
3559,279,2,0.005970149253731343,25842,0.7903368608250472,0.00590078011784205,0
3564,141,0,0,46965,0,0,0
3565,397,1,0.003067484662576687,26550,0.4401715318193043,0.0053475935828877,0
3566,21,1,0.0010330578512396695,173978,0.34214640217579617,0.0011947431302270011,0
3567,460,0,0,96,0,0,0
3571,42,0,0,2814,0,0,0
3573,156,0,0,2044,0,0,0
3573,200,0,0,1752,0,0,0
3584,363,0,0,2583,0,0,0
3597,22,3,0.005366726296958855,67297,1.2327466623430015,0.011545898716884216,0
3597,370,0,0,5190,0,0,0
3597,228,0,0,6055,0,0,0
3601,213,0,0,25844,0,0,0
3601,333,0,0,120274,0,0,0
3601,42,0,0,41748,0,0,0
3603,183,0,0,25795,0,0,0
3603,261,0,0,15477,0,0,0
3603,65,0,0,469,0,0,0
3607,18,0,0,530,0,0,0
3607,90,0,0,3339,0,0,0
3608,270,0,0,4582,0,0,0
3617,67,0,0,5427,0,0,0
3617,429,0,0,5829,0,0,0
3618,70,0,0,4446,0,0,0
3618,127,2,0.005434782608695652,31824,0.8325415127614785,0.008156334803899273,0
3620,294,0,0,513,0,0,0
3625,455,0,0,24190,0,0,0
3626,21,4,0.00354295837023915,293862,1.5529764132472657,0.010690345341236243,0
3626,95,0,0,3618,0,0,0
3627,311,0,0,9480,0,0,0
3628,481,0,0,1335,0,0,0
3631,277,0,0,22860,0,0,0
3632,92,0,0,2280,0,0,0
3633,39,0,0,3363,0,0,0
3641,334,0,0,4776,0,0,0
3641,348,0,0,10149,0,0,0
3649,121,0,0,7964,0,0,0
3649,250,0,0,119460,0,0,0
3652,361,0,0,12996,0,0,0
3656,288,0,0,19670,0,0,0
3657,396,0,0,12798,0,0,0
3658,3,0,0,77,0,0,0
3662,209,0,0,7434,0,0,0
3665,428,0,0,6517,0,0,0
3672,338,0,0,4488,0,0,0
3675,141,2,0.003766478342749529,58590,0.8841843565577863,0.011038768866528558,0
3683,496,0,0,7820,0,0,0
3687,251,0,0,10412,0,0,0
3689,207,0,0,5856,0,0,0
3691,345,0,0,2436,0,0,0
3694,95,0,0,2970,0,0,0
3705,327,1,0.0029239766081871343,28290,0.3996120374551491,0.0031446540880503146,0
3709,334,0,0,2568,0,0,0
3728,388,0,0,8260,0,0,0
3731,328,0,0,61938,0,0,0
3738,443,1,0.004975124378109453,9417,0.45204122742991126,0.006134969325153374,0
3740,347,0,0,9261,0,0,0
3744,235,0,0,504,0,0,0
3749,17,0,0,86346,0,0,0
3749,30,0,0,62730,0,0,0
3749,461,0,0,39852,0,0,0
3759,430,0,0,19434,0,0,0
3763,187,0,0,8149,0,0,0
3765,59,0,0,16206,0,0,0
3765,269,0,0,4440,0,0,0
3765,336,4,0.010723860589812333,34410,1.9274585176499723,0.042157122065987575,0
3772,315,0,0,2839,0,0,0
3785,94,1,0.0024509803921568627,23188,0.39063924840848174,0.0027548209366391185,0
3790,271,0,0,11960,0,0,0
3793,388,0,0,8820,0,0,0
3793,37,1,0.0020920502092050207,44478,0.3818115178662619,0.002403846153846154,0
3803,267,0,0,17227,0,0,0
3806,223,0,0,1683,0,0,0
3814,387,0,0,2079,0,0,0
3818,127,1,0.0021008403361344537,46376,0.33572402992663164,0.0010504201680672268,0
3818,480,0,0,25234,0,0,0
3827,265,0,0,16954,0,0,0
3829,396,0,0,2025,0,0,0
3835,371,0,0,34884,0,0,0
3837,275,0,0,145299,0,0,0
3852,84,0,0,1681,0,0,0
3855,289,0,0,2058,0,0,0
3860,182,3,0.010135135135135136,21844,1.1902842216760334,0.009067173597526346,0
3874,479,1,0.0026954177897574125,12395,0.5182907592915772,0.011764705882352941,0
3876,459,1,0.0030211480362537764,6531,0.47380122963748156,0.007751937984496124,0
3876,93,1,0.00205761316872428,54736,0.39063924840848174,0.0027548209366391185,0
3876,109,1,0.0014245014245014246,121912,0.47849062358207334,0.008130081300813009,0
3882,180,0,0,3070,0,0,0
3883,321,0,0,10710,0,0,0
3887,242,0,0,37835,0,0,0
3890,98,1,0.002036659877800407,58916,0.5349791518324556,0.013513513513513514,0
3892,144,0,0,6896,0,0,0
3898,1,1,0.0016025641025641025,32376,0.40660447853571624,0.003472222222222222,0
3898,403,0,0,20448,0,0,0
3913,44,0,0,625,0,0,0
3914,189,0,0,3094,0,0,0
3919,95,0,0,3420,0,0,0
3919,187,0,0,11020,0,0,0
3919,305,4,0.0048250904704463205,172140,2.2057350832579674,0.10491432081240877,0
3921,204,0,0,28776,0,0,0
3927,451,0,0,25056,0,0,0
3928,383,0,0,8439,0,0,0
3936,70,0,0,18943,0,0,0
3941,94,0,0,32395,0,0,0
3945,331,1,0.0043859649122807015,9918,0.47930370653109755,0.00819672131147541,0
3949,436,0,0,4475,0,0,0
3951,71,0,0,9962,0,0,0
3956,136,0,0,191,0,0,0
3966,251,0,0,18924,0,0,0
3970,479,0,0,15059,0,0,0
3970,416,0,0,8954,0,0,0
3973,95,0,0,2646,0,0,0
3973,257,0,0,11760,0,0,0
3973,393,0,0,47040,0,0,0
3983,80,0,0,11984,0,0,0
3984,68,0,0,6840,0,0,0
3984,243,0,0,19760,0,0,0
3986,432,5,0.009363295880149813,61918,2.3071963894093894,0.036481926157782826,0
3986,282,4,0.006134969325153374,105559,1.8294709138175564,0.026703030325424218,0
3987,152,0,0,690,0,0,0
3989,373,0,0,979,0,0,0
3994,262,0,0,51504,0,0,0
4004,87,0,0,1056,0,0,0
4005,57,0,0,47096,0,0,0
4005,364,0,0,232,0,0,0
4008,482,4,0.00641025641025641,62496,1.7149964208499997,0.019881454563961377,0
4011,381,0,0,387,0,0,0
4015,266,0,0,4608,0,0,0
4016,29,0,0,1254,0,0,0
4022,479,2,0.005434782608695652,12321,0.7895589284236276,0.00586316422010473,0
4027,144,0,0,2768,0,0,0
4027,114,2,0.008130081300813009,12975,0.834084370419619,0.008120996553297975,0
4028,64,0,0,4035,0,0,0
4028,399,0,0,1614,0,0,0
4028,312,0,0,83121,0,0,0
4030,203,0,0,2786,0,0,0
4039,457,0,0,630,0,0,0
4044,269,0,0,3020,0,0,0
4045,333,0,0,12342,0,0,0
4045,157,0,0,4794,0,0,0
4046,400,0,0,5082,0,0,0
4048,114,1,0.0021141649048625794,29925,0.4333701915710986,0.0049261083743842365,0
4048,101,0,0,17955,0,0,0
4048,424,2,0.003367003367003367,78603,0.8736672415009905,0.010528203289102925,0
4051,57,0,0,144942,0,0,0
4054,168,0,0,21070,0,0,0
4058,438,1,0.002881844380403458,29835,0.8502741537276025,0.06666666666666667,0
4062,268,0,0,22672,0,0,0
4062,207,0,0,1744,0,0,0
4065,351,0,0,1024,0,0,0
4071,235,0,0,3150,0,0,0
4073,252,0,0,7612,0,0,0
4073,190,2,0.0012315270935960591,646328,1.0299870899694992,0.024551244933410536,0
4073,406,0,0,141168,0,0,0
4075,169,0,0,4588,0,0,0
4076,416,0,0,2860,0,0,0
4079,407,1,0.002564102564102564,15268,0.39502600368024643,0.0029411764705882353,0
4079,17,1,0.0014347202295552368,121797,0.3996120374551491,0.0031446540880503146,0
4082,248,0,0,16128,0,0,0
4086,115,0,0,10200,0,0,0
4088,46,0,0,1440,0,0,0
4088,133,0,0,96,0,0,0
4090,261,0,0,2475,0,0,0
4090,100,1,0.006756756756756757,5550,0.5419766203817945,0.014285714285714285,0
4092,295,1,0.0023094688221709007,45153,0.41949557598757803,0.004132231404958678,0
4092,364,0,0,522,0,0,0
4093,139,4,0.005673758865248227,124188,1.6163988568991146,0.013595503697710211,0
4096,42,0,0,5124,0,0,0
4099,417,0,0,5265,0,0,0
4099,149,0,0,4860,0,0,0
4104,80,0,0,19152,0,0,0
4104,67,0,0,4617,0,0,0
4114,464,0,0,984,0,0,0
4114,254,0,0,2952,0,0,0
4119,127,0,0,10880,0,0,0
4120,90,0,0,8631,0,0,0
4121,28,0,0,5032,0,0,0
4125,273,0,0,4488,0,0,0
4125,363,0,0,1683,0,0,0
4130,272,0,0,37714,0,0,0
4131,48,0,0,58437,0,0,0
4133,445,0,0,12876,0,0,0
4137,137,0,0,1854,0,0,0
4137,318,0,0,6489,0,0,0
4138,279,1,0.0049261083743842365,10148,0.384150802590121,0.0024937655860349127,0
4147,277,1,0.0024752475247524753,28350,0.43100730586956404,0.004784688995215311,0
4147,476,0,0,5670,0,0,0
4147,404,1,0.0017421602787456446,81900,0.3996120374551491,0.0031446540880503146,0
4154,159,0,0,930,0,0,0
4161,487,0,0,6042,0,0,0
4161,435,1,0.0016501650165016502,91902,0.43377335587678323,0.0049504950495049506,0
4161,245,2,0.0029717682020802376,113526,1.1225024454555168,0.03306010928961749,0
4161,101,0,0,14310,0,0,0
4161,248,0,0,20034,0,0,0
4176,162,3,0.007317073170731708,15582,1.6789678774095744,0.07176060166727076,0
4176,6,1,0.0024509803921568627,14098,0.8304820237218405,0.0625,0
4176,352,0,0,37471,0,0,0
4176,374,3,0.00423728813559322,126140,1.3325642078939337,0.017425233632582714,0
4187,66,0,0,1638,0,0,0
4203,268,0,0,29328,0,0,0
4205,70,0,0,2660,0,0,0
4210,309,1,0.0015822784810126582,84672,0.44885585875131156,0.005917159763313609,0
4222,219,0,0,9706,0,0,0
4222,250,0,0,69630,0,0,0
4222,102,0,0,33760,0,0,0
4223,111,0,0,5408,0,0,0
4225,268,2,0.002607561929595828,116688,1.033523842404488,0.02480433473810957,0
4227,99,0,0,32595,0,0,0
4235,367,1,0.0030120481927710845,23432,0.3954262312753157,0.0029585798816568047,0
4266,188,0,0,8440,0,0,0
4267,190,1,0.0008703220191470844,201744,0.5010935880000178,0.010101010101010102,0
4271,355,0,0,305,0,0,0
4279,345,0,0,1584,0,0,0
4279,196,0,0,1584,0,0,0
4297,185,0,0,12882,0,0,0
4298,231,0,0,2135,0,0,0
4301,299,1,0.0017006802721088435,62860,0.7820114830995407,0.05263157894736842,0
4307,251,0,0,1520,0,0,0
4309,92,0,0,1938,0,0,0
4312,204,0,0,31828,0,0,0
4313,199,1,0.002890173410404624,30072,0.4188674966139012,0.004098360655737705,0
4314,53,0,0,1400,0,0,0
4332,180,0,0,830,0,0,0
4337,350,1,0.002638522427440633,35844,0.6643856189774724,0.03125,0
4339,398,0,0,455,0,0,0
4341,241,0,0,11016,0,0,0
4350,356,2,0.0037174721189591076,68139,0.8554753631040335,0.010031359806551555,0
4351,326,0,0,226,0,0,0
4352,94,0,0,80817,0,0,0
4355,493,0,0,6766,0,0,0
4358,344,0,0,10824,0,0,0
4361,190,3,0.0016172506738544475,863016,1.4930525402243626,0.031086830598361884,0
4361,444,0,0,23100,0,0,0
4362,101,0,0,135,0,0,0
4366,341,0,0,7480,0,0,0
4381,222,1,0.00199203187250996,14190,0.39249938304406706,0.0028328611898017,0
4381,272,0,0,3270,0,0,0
4383,417,0,0,7137,0,0,0
4383,314,0,0,44469,0,0,0
4390,90,0,0,20979,0,0,0
4390,18,0,0,3330,0,0,0
4399,130,0,0,25235,0,0,0
4403,155,0,0,2800,0,0,0
4404,134,0,0,728,0,0,0
4404,334,0,0,5824,0,0,0
4404,256,0,0,37128,0,0,0
4406,323,3,0.003952569169960474,142025,1.185058582922477,0.008875632124951963,0
4408,20,0,0,3440,0,0,0
4410,150,0,0,5572,0,0,0
4411,239,0,0,213948,0,0,0
4411,104,0,0,19244,0,0,0
4413,74,0,0,486,0,0,0
4435,101,0,0,7920,0,0,0
4444,488,0,0,6405,0,0,0
4448,80,0,0,22400,0,0,0
4457,198,0,0,46200,0,0,0
4460,355,0,0,360,0,0,0
4463,262,6,0.007075471698113208,180960,2.501467630693441,0.02911262800290798,0
4463,281,0,0,17160,0,0,0
4468,482,0,0,67084,0,0,0
4468,71,0,0,18394,0,0,0
4471,351,0,0,6928,0,0,0
4472,79,0,0,2415,0,0,0
4473,165,0,0,89082,0,0,0
4475,467,0,0,10132,0,0,0
4482,483,0,0,288,0,0,0
4485,67,0,0,2646,0,0,0
4492,334,0,0,168,0,0,0
4507,277,0,0,4500,0,0,0
4510,450,0,0,6693,0,0,0
4518,224,0,0,8405,0,0,0
4520,110,0,0,20604,0,0,0
4520,336,0,0,62620,0,0,0
4521,328,0,0,12321,0,0,0
4523,430,1,0.004484304932735426,11644,0.41102039542825525,0.0036900369003690036,0
4533,78,0,0,2115,0,0,0
4535,118,0,0,7850,0,0,0
4536,402,1,0.0020408163265306124,31200,0.44989993684786184,0.005988023952095809,0
